study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6358	SAMEA2555607	ERS465984	ERX486069	ERR520834	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520834/ERR520834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520834/ERR520834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520834/ERR520834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520834/ERR520834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.017_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.017_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.017_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.017_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520834	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520834		
PRJEB6358	SAMEA2555608	ERS465985	ERX486070	ERR520835	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520835/ERR520835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520835/ERR520835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520835/ERR520835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520835/ERR520835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.018_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.018_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.018_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.018_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520835	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520835		
PRJEB6358	SAMEA2555609	ERS465986	ERX486071	ERR520836	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520836/ERR520836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520836/ERR520836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520836/ERR520836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520836/ERR520836_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.019_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.019_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.019_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.019_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520836	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520836		
PRJEB6358	SAMEA2555610	ERS465987	ERX486072	ERR520837	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520837/ERR520837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520837/ERR520837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520837/ERR520837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520837/ERR520837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.020_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.020_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.020_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.020_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520837	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520837		
PRJEB6358	SAMEA2555611	ERS465988	ERX486073	ERR520838	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520838/ERR520838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520838/ERR520838_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520838/ERR520838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520838/ERR520838_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.021_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.021_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.021_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.021_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520838	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520838		
PRJEB6358	SAMEA2555612	ERS465989	ERX486074	ERR520839	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520839/ERR520839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520839/ERR520839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520839/ERR520839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520839/ERR520839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.022_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.022_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.022_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.022_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520839	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520839		
PRJEB6358	SAMEA2555613	ERS465990	ERX486075	ERR520840	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520840/ERR520840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520840/ERR520840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520840/ERR520840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520840/ERR520840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.023_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.023_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.023_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.023_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520840	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520840		
PRJEB6358	SAMEA2555614	ERS465991	ERX486076	ERR520841	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520841/ERR520841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520841/ERR520841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520841/ERR520841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520841/ERR520841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.025_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.025_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.025_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.025_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520841	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520841		
PRJEB6358	SAMEA2555615	ERS465992	ERX486077	ERR520842	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520842/ERR520842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520842/ERR520842_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520842/ERR520842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520842/ERR520842_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.026_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.026_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.026_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.026_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520842	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520842		
PRJEB6358	SAMEA2555616	ERS465993	ERX486078	ERR520843	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520843/ERR520843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520843/ERR520843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520843/ERR520843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520843/ERR520843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.027_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.027_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.027_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.027_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520843	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520843		
PRJEB6358	SAMEA2555617	ERS465994	ERX486079	ERR520844	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520844/ERR520844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520844/ERR520844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520844/ERR520844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520844/ERR520844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.028_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.028_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.028_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.028_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520844	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520844		
PRJEB6358	SAMEA2555618	ERS465995	ERX486080	ERR520845	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520845/ERR520845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520845/ERR520845_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520845/ERR520845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520845/ERR520845_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.029_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.029_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.029_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.029_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520845	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520845		
PRJEB6358	SAMEA2555619	ERS465996	ERX486081	ERR520846	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520846/ERR520846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520846/ERR520846_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520846/ERR520846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520846/ERR520846_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.030_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.030_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.030_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.030_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520846	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520846		
PRJEB6358	SAMEA2555620	ERS465997	ERX486082	ERR520847	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520847/ERR520847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520847/ERR520847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520847/ERR520847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520847/ERR520847_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.031_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.031_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.031_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.031_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520847	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520847		
PRJEB6358	SAMEA2555621	ERS465998	ERX486083	ERR520848	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520848/ERR520848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520848/ERR520848_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520848/ERR520848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520848/ERR520848_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.032_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.032_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.032_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.032_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520848	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520848		
PRJEB6358	SAMEA2555622	ERS465999	ERX486084	ERR520849	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520849/ERR520849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520849/ERR520849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520849/ERR520849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520849/ERR520849_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.033_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.033_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.033_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.033_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520849	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520849		
PRJEB6358	SAMEA2555623	ERS466000	ERX486085	ERR520850	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520850/ERR520850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520850/ERR520850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520850/ERR520850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520850/ERR520850_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.034_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.034_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.034_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.034_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520850	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520850		
PRJEB6358	SAMEA2555624	ERS466001	ERX486086	ERR520851	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520851/ERR520851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520851/ERR520851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520851/ERR520851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520851/ERR520851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.end_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.end_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.end_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.diarrhea.end_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520851	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520851		
PRJEB6358	SAMEA2555625	ERS466002	ERX486087	ERR520852	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520852/ERR520852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520852/ERR520852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520852/ERR520852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520852/ERR520852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d004_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d004_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d004_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d004_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520852	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520852		
PRJEB6358	SAMEA2555626	ERS466003	ERX486088	ERR520853	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520853/ERR520853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520853/ERR520853_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520853/ERR520853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520853/ERR520853_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d005_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d005_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d005_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d005_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520853	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520853		
PRJEB6358	SAMEA2555627	ERS466004	ERX486089	ERR520854	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520854/ERR520854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520854/ERR520854_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520854/ERR520854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520854/ERR520854_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d006_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d006_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d006_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d006_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520854	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520854		
PRJEB6358	SAMEA2555628	ERS466005	ERX486090	ERR520855	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520855/ERR520855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520855/ERR520855_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520855/ERR520855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520855/ERR520855_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d007_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d007_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d007_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d007_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520855	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520855		
PRJEB6358	SAMEA2555629	ERS466006	ERX486091	ERR520856	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520856/ERR520856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520856/ERR520856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520856/ERR520856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520856/ERR520856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d008_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d008_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d008_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d008_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520856	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520856		
PRJEB6358	SAMEA2555630	ERS466007	ERX486092	ERR520857	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520857/ERR520857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520857/ERR520857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520857/ERR520857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520857/ERR520857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d009_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d009_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d009_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315009/fastq/F.recovery.d009_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520857	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520857		
