study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB9150	SAMEA3360672	ERS714124	ERX946204	ERR866576	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866576/ERR866576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866576/ERR866576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866576/ERR866576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866576/ERR866576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-04.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-04.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-04.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-04.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866576	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866576		
PRJEB9150	SAMEA3360673	ERS714125	ERX946205	ERR866577	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866577/ERR866577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866577/ERR866577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866577/ERR866577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866577/ERR866577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-05.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-05.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-05.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-05.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866577	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866577		
PRJEB9150	SAMEA3360674	ERS714126	ERX946206	ERR866578	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866578/ERR866578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866578/ERR866578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866578/ERR866578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866578/ERR866578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-06.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-06.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-06.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-06.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866578	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866578		
PRJEB9150	SAMEA3360675	ERS714127	ERX946207	ERR866579	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866579/ERR866579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866579/ERR866579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866579/ERR866579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866579/ERR866579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-07.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-07.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-07.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-07.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866579	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866579		
PRJEB9150	SAMEA3360676	ERS714128	ERX946208	ERR866580	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866580/ERR866580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866580/ERR866580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866580/ERR866580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866580/ERR866580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-08.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-08.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-08.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-08.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866580	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866580		
PRJEB9150	SAMEA3360677	ERS714129	ERX946209	ERR866581	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866581/ERR866581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866581/ERR866581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866581/ERR866581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866581/ERR866581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-09.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-09.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-09.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-09.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866581	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866581		
PRJEB9150	SAMEA3360678	ERS714130	ERX946210	ERR866582	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866582/ERR866582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866582/ERR866582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866582/ERR866582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866582/ERR866582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-10.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-10.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-10.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-10.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866582	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866582		
PRJEB9150	SAMEA3360679	ERS714131	ERX946211	ERR866583	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866583/ERR866583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866583/ERR866583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866583/ERR866583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866583/ERR866583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-11.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-11.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-11.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-11.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866583	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866583		
PRJEB9150	SAMEA3360680	ERS714132	ERX946212	ERR866584	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866584/ERR866584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866584/ERR866584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866584/ERR866584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866584/ERR866584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-12.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-12.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-12.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-12.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866584	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866584		
PRJEB9150	SAMEA3360681	ERS714133	ERX946213	ERR866585	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866585/ERR866585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866585/ERR866585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866585/ERR866585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866585/ERR866585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-13.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-13.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-13.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-13.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866585	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866585		
PRJEB9150	SAMEA3360682	ERS714134	ERX946214	ERR866586	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866586/ERR866586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866586/ERR866586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866586/ERR866586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866586/ERR866586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-14.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-14.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-14.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-14.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866586	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866586		
PRJEB9150	SAMEA3360683	ERS714135	ERX946215	ERR866587	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866587/ERR866587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866587/ERR866587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866587/ERR866587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866587/ERR866587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-15.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-15.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-15.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-15.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866587	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866587		
PRJEB9150	SAMEA3360684	ERS714136	ERX946216	ERR866588	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866588/ERR866588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866588/ERR866588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866588/ERR866588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866588/ERR866588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-16.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-16.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-16.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-16.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866588	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866588		
PRJEB9150	SAMEA3360685	ERS714137	ERX946217	ERR866589	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866589/ERR866589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866589/ERR866589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866589/ERR866589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866589/ERR866589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-17.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-17.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-17.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-17.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866589	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866589		
PRJEB9150	SAMEA3360686	ERS714138	ERX946218	ERR866590	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866590/ERR866590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866590/ERR866590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866590/ERR866590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866590/ERR866590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-18.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-18.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-18.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-18.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866590	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866590		
PRJEB9150	SAMEA3360687	ERS714139	ERX946219	ERR866591	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866591/ERR866591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866591/ERR866591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866591/ERR866591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866591/ERR866591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-19.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-19.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-19.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-19.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866591	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866591		
PRJEB9150	SAMEA3360688	ERS714140	ERX946220	ERR866592	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866592/ERR866592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866592/ERR866592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866592/ERR866592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866592/ERR866592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-20.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-20.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-20.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-20.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866592	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866592		
PRJEB9150	SAMEA3360689	ERS714141	ERX946221	ERR866593	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866593/ERR866593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866593/ERR866593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866593/ERR866593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866593/ERR866593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-21.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-21.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-21.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-21.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866593	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866593		
PRJEB9150	SAMEA3360690	ERS714142	ERX946222	ERR866594	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866594/ERR866594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866594/ERR866594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866594/ERR866594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866594/ERR866594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-22.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-22.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-22.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-22.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866594	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866594		
PRJEB9150	SAMEA3360691	ERS714143	ERX946223	ERR866595	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866595/ERR866595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866595/ERR866595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866595/ERR866595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866595/ERR866595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-23.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-23.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-23.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-23.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866595	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866595		
PRJEB9150	SAMEA3360692	ERS714144	ERX946224	ERR866596	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866596/ERR866596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866596/ERR866596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866596/ERR866596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866596/ERR866596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-24.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-24.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-24.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-24.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866596	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866596		
PRJEB9150	SAMEA3360693	ERS714145	ERX946225	ERR866597	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866597/ERR866597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866597/ERR866597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866597/ERR866597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866597/ERR866597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-25.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-25.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-25.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-25.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866597	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866597		
PRJEB9150	SAMEA3360694	ERS714146	ERX946226	ERR866598	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866598/ERR866598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866598/ERR866598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866598/ERR866598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866598/ERR866598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-26.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-26.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-26.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-26.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866598	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866598		
PRJEB9150	SAMEA3360695	ERS714147	ERX946227	ERR866599	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866599/ERR866599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866599/ERR866599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866599/ERR866599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866599/ERR866599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-27.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-27.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-27.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD-Run2-27.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866599	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866599		
